"ID","X","melody","block","Relaxation","Cat_Fam","Type","Measured_Fam","Liking","onset","offset","total_duration","total_duration_min","valence","associations","relax_music","radio","fmri_id","new_familiarity","new_condition","old_condition"
55198,868,"all of me",1,71.09375,"Familiar","Sedative",95.74652778,73.78472222,502.1704,530.2213,535.2544,8.9209,"","","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Sed","Fam_Sed"
55198,869,"all out of love",2,80.5555555555556,"Familiar","Sedative",66.05902778,25.86805556,270.6503,298.6977,303.7176,5.062,"","","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Sed","Fam_Sed"
55198,874,"counting stars",2,50,"Familiar","Excitative",99.30555556,100,469.0927,497.1443,502.1764,8.3696,"Happy","frinds","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Exc","Fam_Exc"
55198,875,"dancing on my own",1,55.3819444444444,"Familiar","Sedative",90.53819444,43.75,369.8642,397.9232,402.9477,6.7158,"","","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Sed","Fam_Sed"
55198,876,"dancing queen",1,23.5243055555556,"Familiar","Excitative",99.21875,47.22222222,601.4083,629.4567,634.4753,10.5746,"Happy","music festival","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Exc","Fam_Exc"
55198,878,"dont stop believing",2,16.1458333333333,"Familiar","Excitative",77.77777778,88.62847222,204.4974,232.5453,237.5643,3.9594,"","","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Exc","Fam_Exc"
55198,879,"dont worry",1,94.9652777777778,"Familiar","Sedative",98.87152778,91.14583333,237.5582,265.6115,270.6419,4.5107,"Happy","festival","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Sed","Fam_Sed"
55198,882,"fireflies",2,24.8263888888889,"Familiar","Excitative",84.20138889,90.97222222,72.1911,100.2401,105.2582,1.7543,"","","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Exc","Fam_Exc"
55198,885,"how to save a life",1,27.5173611111111,"Familiar","Excitative",98.17708333,100,336.7961,364.8453,369.8629,6.1644,"","","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Exc","Fam_Exc"
55198,887,"i hate u",2,72.8298611111111,"Familiar","Sedative",94.70486111,46.78819444,402.9572,431.0028,436.0233,7.2671,"","","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Sed","Fam_Sed"
55198,888,"i see fire",1,50,"Familiar","Sedative",87.84722222,64.40972222,634.4765,662.5264,667.5437,11.1257,"Neutral","","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Sed","Fam_Sed"
55198,889,"i wanna dance",2,2.17013888888889,"Familiar","Excitative",100,99.65277778,733.7053,761.7548,766.7722,12.7795,"Happy","work party","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Exc","Fam_Exc"
55198,891,"imagine",2,96.0069444444444,"Familiar","Sedative",97.48263889,98.26388889,6.017,34.0958,39.1215,0.652,"Neutral","navy basic traning","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Sed","Fam_Sed"
55198,894,"just the way you are",2,3.21180555555555,"Familiar","Excitative",91.05902778,84.46180556,601.3989,629.4503,634.4828,10.5747,"Happy","party with frinds","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Exc","Fam_Exc"
55198,896,"losing my religion",2,50,"Familiar","Excitative",91.84027778,82.63888889,336.7869,364.8402,369.8706,6.1645,"","","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Exc","Fam_Exc"
55198,897,"my heart will go on",2,40.625,"Familiar","Sedative",89.0625,24.04513889,667.5522,695.6009,700.6187,11.677,"","","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Sed","Fam_Sed"
55198,901,"payphone",1,19.53125,"Familiar","Excitative",88.36805556,85.15625,204.4899,232.5401,237.557,3.9593,"Happy","past job","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Exc","Fam_Exc"
55198,903,"sky full of stars",1,34.2013888888889,"Familiar","Excitative",100,96.875,72.1841,100.236,105.2675,1.7545,"","","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Exc","Fam_Exc"
55198,905,"sound of silence",2,96.7881944444444,"Familiar","Sedative",100,84.98263889,138.3443,166.3945,171.4111,2.8569,"Sad","sad movies","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Sed","Fam_Sed"
55198,906,"stand by me",1,96.2673611111111,"Familiar","Sedative",100,97.48263889,766.7828,794.8314,799.8499,13.3308,"Happy","ex girlfrind","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Sed","Fam_Sed"
55198,907,"take me to church",1,66.8402777777778,"Familiar","Excitative",100,90.625,733.6981,761.7509,766.7815,12.7797,"","","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Exc","Fam_Exc"
55198,908,"take on me",1,12.5868055555556,"Familiar","Excitative",100,95.74652778,469.1025,497.1519,502.1692,8.3695,"Happy","past job","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Exc","Fam_Exc"
55198,912,"yesterday",1,87.5,"Familiar","Sedative",100,79.42708333,105.2687,133.3175,138.3357,2.3056,"Neutral","navy basic traning","many defiant kinds, but mostly slow and quiet songs","Quite often",13,"familiar","Fam_Sed","Fam_Sed"
55201,915,"all of me",1,65.4513888888889,"Familiar","Sedative",93.48958333,40.10416667,568.3455,596.394,601.4127,10.0235,"Neutral","","rock classics, pop","Sometimes",46,"familiar","Fam_Sed","Fam_Sed"
55201,916,"all out of love",2,100,"Familiar","Sedative",97.74305556,100,535.2626,563.3114,568.3291,9.4722,"Happy","It makes me remember to be driving my car singing","rock classics, pop","Sometimes",46,"familiar","Fam_Sed","Fam_Sed"
55201,921,"counting stars",2,100,"Familiar","Excitative",64.84375,44.18402778,568.3303,596.3824,601.4141,10.0236,"Neutral","","rock classics, pop","Sometimes",46,"familiar","Fam_Exc","Fam_Exc"
55201,922,"dancing queen",2,82.2916666666667,"Familiar","Excitative",99.82638889,100,39.1217,67.1727,72.2044,1.2034,"Happy","","rock classics, pop","Sometimes",46,"familiar","Fam_Exc","Fam_Exc"
55201,924,"dont go breaking",1,76.8229166666667,"Familiar","Excitative",100,100,469.1073,497.16,502.1911,8.3699,NA,NA,NA,NA,46,"familiar","Fam_Exc","Fam_Exc"
55201,926,"dont stop believing",1,73.0902777777778,"Familiar","Excitative",50.34722222,42.44791667,601.4139,629.4655,634.4977,10.575,"Happy","","rock classics, pop","Sometimes",46,"familiar","Fam_Exc","Fam_Exc"
55201,927,"dont worry",1,90.5381944444444,"Familiar","Sedative",99.91319444,100,39.1202,67.1745,72.203,1.2034,"Happy","It makes me remember my happy moments playing with my dog","rock classics, pop","Sometimes",46,"familiar","Fam_Sed","Fam_Sed"
55201,932,"i hate u",1,70.1388888888889,"Familiar","Sedative",67.36111111,55.03472222,436.0393,464.089,469.1062,7.8184,"Neutral","","rock classics, pop","Sometimes",46,"familiar","Fam_Sed","Fam_Sed"
55201,933,"i wanna dance",1,83.2465277777778,"Familiar","Excitative",100,71.00694444,336.8175,364.8645,369.8845,6.1647,"Neutral","","rock classics, pop","Sometimes",46,"familiar","Fam_Exc","Fam_Exc"
55201,935,"imagine",2,78.7326388888889,"Familiar","Sedative",98.35069444,59.63541667,138.3422,166.3955,171.4261,2.8571,"Neutral","","rock classics, pop","Sometimes",46,"familiar","Fam_Sed","Fam_Sed"
55201,937,"in the air",2,82.3784722222222,"Familiar","Sedative",100,77.43055556,6.0264,34.0911,39.1194,0.652,"Neutral","","rock classics, pop","Sometimes",46,"familiar","Fam_Sed","Fam_Sed"
55201,938,"just the way you are",1,62.4131944444444,"Familiar","Excitative",100,61.89236111,72.2041,100.2549,105.2881,1.7548,"Neutral","","rock classics, pop","Sometimes",46,"familiar","Fam_Exc","Fam_Exc"
55201,940,"living on a prayer",1,90.625,"Familiar","Excitative",100,100,204.5108,232.5596,237.5778,3.9596,"Happy","","rock classics, pop","Sometimes",46,"familiar","Fam_Exc","Fam_Exc"
55201,941,"losing my religion",2,98.4375,"Familiar","Excitative",93.05555556,87.23958333,303.734,331.7819,336.8009,5.6133,"Happy","","rock classics, pop","Sometimes",46,"familiar","Fam_Exc","Fam_Exc"
55201,943,"my heart will go on",2,100,"Familiar","Sedative",99.82638889,19.87847222,402.956,431.0061,436.0394,7.2673,"Neutral","","rock classics, pop","Sometimes",46,"familiar","Fam_Sed","Fam_Sed"
55201,947,"saving all my love",1,50,"Familiar","Sedative",99.65277778,41.84027778,303.7325,331.7833,336.8163,5.6136,"Neutral","","rock classics, pop","Sometimes",46,"familiar","Fam_Sed","Fam_Sed"
55201,948,"say something",2,84.5486111111111,"Familiar","Sedative",49.65277778,44.44444444,270.6488,298.7012,303.7327,5.0622,"Neutral","","rock classics, pop","Sometimes",46,"familiar","Fam_Sed","Fam_Sed"
55201,949,"sky full of stars",2,84.7222222222222,"Familiar","Excitative",100,65.88541667,171.4273,199.4767,204.4943,3.4082,"Happy","","rock classics, pop","Sometimes",46,"familiar","Fam_Exc","Fam_Exc"
55201,951,"stand by me",2,100,"Familiar","Sedative",100,62.5,667.5687,695.651,700.669,11.6778,"Happy","It makes me remember to be driving my car singing","rock classics, pop","Sometimes",46,"familiar","Fam_Sed","Fam_Sed"
55201,953,"take on me",2,100,"Familiar","Excitative",100,100,700.6701,728.7176,733.7373,12.229,"Happy","","rock classics, pop","Sometimes",46,"familiar","Fam_Exc","Fam_Exc"
55201,955,"true colors",1,74.4791666666667,"Familiar","Sedative",100,48.61111111,700.6355,728.6887,733.7195,12.2287,"Neutral","","rock classics, pop","Sometimes",46,"familiar","Fam_Sed","Fam_Sed"
55201,956,"walking on sunshine",1,70.5729166666667,"Familiar","Excitative",80.81597222,73.09027778,733.7206,761.77,766.7876,12.7798,"Happy","","rock classics, pop","Sometimes",46,"familiar","Fam_Exc","Fam_Exc"
55201,958,"wannabe",2,99.8263888888889,"Familiar","Excitative",90.45138889,95.39930556,436.0405,464.0877,469.1081,7.8185,"Happy","it makes me remember when I was at school","rock classics, pop","Sometimes",46,"familiar","Fam_Exc","Fam_Exc"
55201,960,"yesterday",1,57.6388888888889,"Familiar","Sedative",97.74305556,57.11805556,171.4258,199.4783,204.5097,3.4085,"Neutral","","rock classics, pop","Sometimes",46,"familiar","Fam_Sed","Fam_Sed"
55534,962,"all of me",1,72.1354166666667,"Familiar","Sedative",80.46875,67.79513889,402.9353,430.9898,436.0193,7.267,"Sad","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Sed","Fam_Sed"
55534,967,"dancing queen",2,82.5520833333333,"Familiar","Excitative",97.56944444,87.32638889,303.7259,331.777,336.8097,5.6135,"Happy","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Exc","Fam_Exc"
55534,971,"dont stop believing",2,81.6840277777778,"Familiar","Excitative",81.94444444,89.40972222,568.3395,596.389,601.4062,10.0234,"Happy","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Exc","Fam_Exc"
55534,972,"dont worry",2,81.6840277777778,"Familiar","Sedative",90.625,81.94444444,237.5724,265.6246,270.6564,4.5109,"Happy","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Sed","Fam_Sed"
55534,977,"how to save a life",1,65.4513888888889,"Familiar","Excitative",86.45833333,76.12847222,502.174,530.2216,535.2408,8.9207,"Sad","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Exc","Fam_Exc"
55534,978,"i hate u",1,72.7430555555555,"Familiar","Sedative",95.48611111,66.40625,667.5485,695.5977,700.6156,11.6769,"Neutral","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Sed","Fam_Sed"
55534,979,"i wanna dance",1,76.8229166666667,"Familiar","Excitative",96.78819444,84.72222222,369.8671,397.9156,402.9342,6.7156,"Happy","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Exc","Fam_Exc"
55534,981,"imagine",2,71.3541666666667,"Familiar","Sedative",100,92.88194444,105.2662,133.3193,138.35,2.3058,"Neutral","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Sed","Fam_Sed"
55534,983,"in the air",1,62.5,"Familiar","Sedative",75.78125,67.79513889,270.6289,298.6825,303.7125,5.0619,"Happy","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Sed","Fam_Sed"
55534,984,"just the way you are",1,70.4861111111111,"Familiar","Excitative",95.65972222,67.1875,634.4802,662.5259,667.5473,11.1258,"Happy","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Exc","Fam_Exc"
55534,986,"living on a prayer",2,76.3888888888889,"Familiar","Excitative",90.19097222,92.10069444,171.4194,199.4716,204.5032,3.4084,"Happy","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Exc","Fam_Exc"
55534,987,"losing my religion",2,65.1041666666667,"Familiar","Excitative",100,90.36458333,39.114,67.167,72.1966,1.2033,"Neutral","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Exc","Fam_Exc"
55534,990,"my heart will go on",1,80.1215277777778,"Familiar","Sedative",95.3125,73.17708333,6.0257,34.0919,39.1162,0.6519,"Neutral","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Sed","Fam_Sed"
55534,992,"no time to die",2,70.1388888888889,"Familiar","Sedative",88.28125,66.75347222,766.8323,794.8856,799.916,13.3319,"Sad","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Sed","Fam_Sed"
55534,995,"say something",2,72.65625,"Familiar","Sedative",66.66666667,57.03125,502.1858,530.2345,535.2529,8.9209,"Sad","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Sed","Fam_Sed"
55534,996,"sky full of stars",2,76.7361111111111,"Familiar","Excitative",84.11458333,67.96875,700.6789,728.7322,733.7628,12.2294,"Neutral","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Exc","Fam_Exc"
55534,998,"sound of silence",1,75.2604166666667,"Familiar","Sedative",91.14583333,74.47916667,535.2421,563.2921,568.309,9.4718,"Sad","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Sed","Fam_Sed"
55534,999,"stand by me",2,79.8611111111111,"Familiar","Sedative",85.15625,85.32986111,634.4923,662.5402,667.5594,11.126,"Happy","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Sed","Fam_Sed"
55534,1000,"summertime sadness",1,79.9479166666667,"Familiar","Excitative",97.04861111,70.57291667,237.5604,265.6107,270.6276,4.5105,"Sad","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Exc","Fam_Exc"
55534,1001,"take me to church",2,82.8993055555556,"Familiar","Excitative",96.44097222,63.97569444,436.0329,464.0819,469.0997,7.8183,"Sad","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Exc","Fam_Exc"
55534,1002,"take on me",1,72.5694444444445,"Familiar","Excitative",99.91319444,79.34027778,766.77,794.8212,799.854,13.3309,"Happy","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Exc","Fam_Exc"
55534,1004,"true colors",1,75.1736111111111,"Familiar","Sedative",66.05902778,57.89930556,138.3394,166.3871,171.4062,2.8568,"Happy","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Sed","Fam_Sed"
55534,1006,"wannabe",1,85.0694444444444,"Familiar","Excitative",77.51736111,76.82291667,105.2539,133.3052,138.3377,2.3056,"Happy","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Exc","Fam_Exc"
55534,1008,"yesterday",2,83.5069444444444,"Familiar","Sedative",99.56597222,96.875,369.8789,397.9294,402.9465,6.7158,"Sad","","Jazz, Lo-Fi","Sometimes",55,"familiar","Fam_Sed","Fam_Sed"
55876,1012,"all of me",2,79.6006944444444,"Familiar","Sedative",100,78.99305556,171.426,199.4775,204.5098,3.4085,"Sad","association on my private life the time the song came out","country or jazz","Never",15,"familiar","Fam_Sed","Fam_Sed"
55876,1016,"counting stars",2,13.8888888888889,"Familiar","Excitative",100,32.03125,535.2596,563.3101,568.3434,9.4724,"Neutral","","country or jazz","Never",15,"familiar","Fam_Exc","Fam_Exc"
55876,1017,"dancing queen",2,24.9131944444444,"Familiar","Excitative",100,100,6.026,34.0916,39.1186,0.652,"Happy","","country or jazz","Never",15,"familiar","Fam_Exc","Fam_Exc"
55876,1020,"dont go breaking",2,6.07638888888889,"Familiar","Excitative",100,94.09722222,138.3579,166.4068,171.4249,2.8571,NA,NA,NA,NA,15,"familiar","Fam_Exc","Fam_Exc"
55876,1021,"dont worry",1,69.8784722222222,"Familiar","Sedative",100,60.32986111,733.7109,761.7602,766.7778,12.7796,"Happy","","country or jazz","Never",15,"familiar","Fam_Sed","Fam_Sed"
55876,1023,"girl on fire",1,59.9826388888889,"Familiar","Excitative",100,90.53819444,568.3365,596.3843,601.4034,10.0234,"Happy","","country or jazz","Never",15,"familiar","Fam_Exc","Fam_Exc"
55876,1026,"i see fire",1,93.6631944444445,"Familiar","Sedative",100,92.27430556,336.7924,364.8454,369.876,6.1646,"Happy","","country or jazz","Never",15,"familiar","Fam_Sed","Fam_Sed"
55876,1027,"i wanna dance",1,19.1840277777778,"Familiar","Excitative",100,28.64583333,171.4179,199.4695,204.5016,3.4084,"Happy","","country or jazz","Never",15,"familiar","Fam_Exc","Fam_Exc"
55876,1029,"imagine",1,100,"Familiar","Sedative",98.95833333,100,469.1152,497.1605,502.1821,8.3697,"Sad","sad because it is a strong longing for peace (which is not here yet)","country or jazz","Never",15,"familiar","Fam_Sed","Fam_Sed"
55876,1030,"in the air",2,59.8958333333333,"Familiar","Sedative",98.69791667,60.15625,436.0388,464.0879,469.1054,7.8184,"Neutral","dont know","country or jazz","Never",15,"familiar","Fam_Sed","Fam_Sed"
55876,1031,"just the way you are",1,50.6944444444444,"Familiar","Excitative",100,79.60069444,436.0304,464.085,469.114,7.8186,"Happy","","country or jazz","Never",15,"familiar","Fam_Exc","Fam_Exc"
55876,1032,"lay me down",1,81.5104166666667,"Familiar","Sedative",84.89583333,65.01736111,204.5029,232.5507,237.5698,3.9595,"Sad","","country or jazz","Never",15,"familiar","Fam_Sed","Fam_Sed"
55876,1035,"my heart will go on",1,94.4444444444444,"Familiar","Sedative",100,56.42361111,601.4045,629.4555,634.4883,10.5748,"Sad","Titanic ofc","country or jazz","Never",15,"familiar","Fam_Sed","Fam_Sed"
55876,1038,"payphone",1,34.8090277777778,"Familiar","Excitative",100,43.05555556,39.1294,67.1754,72.1955,1.2033,"Sad","","country or jazz","Never",15,"familiar","Fam_Exc","Fam_Exc"
55876,1044,"sound of silence",2,100,"Familiar","Sedative",100,100,568.3445,596.3916,601.4115,10.0235,"Sad","","country or jazz","Never",15,"familiar","Fam_Sed","Fam_Sed"
55876,1045,"stand by me",2,65.1041666666667,"Familiar","Sedative",100,88.71527778,39.121,67.174,72.2035,1.2034,"Happy","pure love","country or jazz","Never",15,"familiar","Fam_Sed","Fam_Sed"
55876,1047,"summertime sadness",1,28.2986111111111,"Familiar","Excitative",97.39583333,88.54166667,700.6258,728.6788,733.7095,12.2285,"Sad","love it","country or jazz","Never",15,"familiar","Fam_Exc","Fam_Exc"
55876,1048,"take me to church",1,83.2465277777778,"Familiar","Excitative",100,100,303.7241,331.7742,336.7912,5.6132,"Sad","","country or jazz","Never",15,"familiar","Fam_Exc","Fam_Exc"
55876,1049,"take on me",2,0.868055555555562,"Familiar","Excitative",100,36.63194444,667.5658,695.6488,700.6662,11.6778,"Neutral","","country or jazz","Never",15,"familiar","Fam_Exc","Fam_Exc"
55876,1052,"true colors",2,78.7326388888889,"Familiar","Sedative",100,99.82638889,303.7322,331.7818,336.7992,5.6133,"Sad","","country or jazz","Never",15,"familiar","Fam_Sed","Fam_Sed"
55876,1053,"walking on sunshine",2,0,"Familiar","Excitative",100,32.37847222,402.9534,431.0062,436.0374,7.2673,"Happy","","country or jazz","Never",15,"familiar","Fam_Exc","Fam_Exc"
55876,1054,"wannabe",2,2.86458333333334,"Familiar","Excitative",100,100,270.6638,298.7119,303.731,5.0622,"Happy","girlgang (me and my friends)","country or jazz","Never",15,"familiar","Fam_Exc","Fam_Exc"
55876,1056,"yesterday",1,72.1354166666667,"Familiar","Sedative",99.82638889,75.78125,72.1968,100.2472,105.2803,1.7547,"Sad","","country or jazz","Never",15,"familiar","Fam_Sed","Fam_Sed"
55942,1060,"all of me",1,67.6215277777778,"Familiar","Sedative",99.91319444,93.57638889,105.2544,133.3078,138.3379,2.3056,"Happy","","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Sed","Fam_Sed"
55942,1061,"all out of love",2,86.2847222222222,"Familiar","Sedative",100,100,502.1874,530.2352,535.2544,8.9209,"Neutral","","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Sed","Fam_Sed"
55942,1065,"counting stars",2,0,"Familiar","Excitative",99.91319444,100,72.1996,100.2486,105.2665,1.7544,"Happy","The music makes me happy","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Exc","Fam_Exc"
55942,1066,"dancing on my own",2,86.1111111111111,"Familiar","Sedative",100,99.73958333,105.2678,133.3194,138.3514,2.3059,"Neutral","","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Sed","Fam_Sed"
55942,1067,"dancing queen",1,16.40625,"Familiar","Excitative",100,99.82638889,700.6508,728.7008,733.7175,12.2286,"Happy","The music makes me happy","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Exc","Fam_Exc"
55942,1070,"dont go breaking",2,31.8576388888889,"Familiar","Excitative",49.39236111,50.08680556,469.1024,497.1541,502.186,8.3698,NA,NA,NA,NA,41,"familiar","Fam_Exc","Fam_Exc"
55942,1073,"girl on fire",1,19.0972222222222,"Familiar","Excitative",100,100,436.021,464.0717,469.1048,7.8184,"Happy","The music makes me happy and motivate me","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Exc","Fam_Exc"
55942,1078,"i hate u",1,88.28125,"Familiar","Sedative",100,100,369.8674,397.9184,402.9511,6.7159,"Sad","I feel sad because of the music and the lyrics","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Sed","Fam_Sed"
55942,1079,"i see fire",2,79.5138888888889,"Familiar","Sedative",99.47916667,100,766.7839,794.8353,799.8678,13.3311,"Neutral","","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Sed","Fam_Sed"
55942,1080,"i wanna dance",1,22.2222222222222,"Familiar","Excitative",100,93.48958333,171.4076,199.4605,204.4913,3.4082,"Happy","The music makes me happy","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Exc","Fam_Exc"
55942,1083,"just the way you are",2,21.4409722222222,"Familiar","Excitative",100,95.57291667,601.409,629.4595,634.4925,10.5749,"Happy","The music and the lyrics makes me happy","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Exc","Fam_Exc"
55942,1084,"lay me down",1,86.5451388888889,"Familiar","Sedative",100,100,502.1739,530.2229,535.2412,8.9207,"Sad","I just feel sad while listening to this song","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Sed","Fam_Sed"
55942,1087,"my heart will go on",2,69.6180555555556,"Familiar","Sedative",100,98.52430556,237.5742,265.6245,270.6416,4.5107,"Sad","Sad because of its movie, Titanic","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Sed","Fam_Sed"
55942,1088,"no time to die",1,84.2881944444445,"Familiar","Sedative",99.56597222,100,237.5608,265.6128,270.6447,4.5107,"Neutral","","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Sed","Fam_Sed"
55942,1091,"payphone",2,7.11805555555556,"Familiar","Excitative",97.39583333,100,204.506,232.5536,237.573,3.9595,"Sad","The lyrics makes me sad","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Exc","Fam_Exc"
55942,1095,"say something",2,74.0451388888889,"Familiar","Sedative",100,85.9375,634.4938,662.5402,667.561,11.126,"Neutral","","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Sed","Fam_Sed"
55942,1096,"sky full of stars",2,0,"Familiar","Excitative",99.73958333,100,336.796,364.8486,369.8797,6.1647,"Happy","The music makes me happy","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Exc","Fam_Exc"
55942,1098,"summertime sadness",1,54.2534722222222,"Familiar","Excitative",100,92.53472222,303.7141,331.7655,336.7978,5.6133,"Neutral","The music makes me relax","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Exc","Fam_Exc"
55942,1099,"take me to church",2,47.1354166666667,"Familiar","Excitative",100,91.57986111,733.7157,761.764,766.7828,12.7797,"Neutral","This song reminds me of desperation. I can't decide whether it is happy or sad.","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Exc","Fam_Exc"
55942,1102,"wannabe",1,13.1944444444444,"Familiar","Excitative",91.66666667,88.54166667,568.3275,596.3759,601.3944,10.0232,"Neutral","","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Exc","Fam_Exc"
55942,1104,"yesterday",2,71.4409722222222,"Familiar","Sedative",100,92.44791667,369.8809,397.9302,402.948,6.7158,"Neutral","","many defiant kinds, but mostly slow and quiet songs","Sometimes",41,"familiar","Fam_Sed","Fam_Sed"
56032,1107,"all of me",1,54.3402777777778,"Familiar","Sedative",82.29166667,79.42708333,303.7365,331.7828,336.8033,5.6134,"Neutral","","classical, electronic","Never",61,"familiar","Fam_Sed","Fam_Sed"
56032,1110,"counting stars",2,93.6631944444445,"Familiar","Excitative",100,82.72569444,402.9396,430.9924,436.0233,7.2671,"Happy","spending the time with my girlfriend","classical, electronic","Never",61,"familiar","Fam_Exc","Fam_Exc"
56032,1111,"dancing queen",1,62.3263888888889,"Familiar","Excitative",100,62.67361111,369.8731,397.9251,402.9571,6.716,"Happy","travelling, trip to Sweden","classical, electronic","Never",61,"familiar","Fam_Exc","Fam_Exc"
56032,1113,"dont worry",1,73.6979166666667,"Familiar","Sedative",99.56597222,96.09375,39.1245,67.173,72.1903,1.2032,"Happy","primary school","classical, electronic","Never",61,"familiar","Fam_Sed","Fam_Sed"
56032,1114,"fireflies",1,77.2569444444444,"Familiar","Excitative",87.41319444,90.625,502.1796,530.23,535.2467,8.9208,"Neutral","","classical, electronic","Never",61,"familiar","Fam_Exc","Fam_Exc"
56032,1115,"girl on fire",2,79.4270833333333,"Familiar","Excitative",91.92708333,92.27430556,667.5525,695.6026,700.6199,11.677,"Happy","","classical, electronic","Never",61,"familiar","Fam_Exc","Fam_Exc"
56032,1119,"how to save a life",1,63.8888888888889,"Familiar","Excitative",96.78819444,91.84027778,634.486,662.5356,667.5536,11.1259,"Neutral","","classical, electronic","Never",61,"familiar","Fam_Exc","Fam_Exc"
56032,1121,"i see fire",2,90.7118055555556,"Familiar","Sedative",97.39583333,89.40972222,502.1783,530.2267,535.2451,8.9208,"Neutral","","classical, electronic","Never",61,"familiar","Fam_Sed","Fam_Sed"
56032,1122,"i wanna dance",1,8.85416666666666,"Familiar","Excitative",100,31.33680556,766.793,794.84,799.8598,13.331,"Neutral","","classical, electronic","Never",61,"familiar","Fam_Exc","Fam_Exc"
